age,revenu_mensuel,anciennete_travail_mois,montant_credit,duree_mois,taux_interet,nb_retards_30j,nb_retards_60j,nb_retards_90j,taux_endettement,ratio_dette_revenu,defaut,sexe_H,situation_familiale_divorce,situation_familiale_marie,type_contrat_travail_CDI,type_contrat_travail_Independant,type_contrat_travail_Informel,type_credit_conso,type_credit_immobilier,type_credit_scolaire
1.4657977613886168,-0.26440735493304945,1.697759566946174,-0.46645089178384364,0.7111864641284328,0.14345577562347703,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.7885610790561224,-0.3796816551273755,0,False,False,True,False,False,True,False,False,True
0.431036990331999,0.06412420328955158,-0.8225340247720738,-0.8064402495022266,0.9763250248253044,1.4735123989083567,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.7107061984094943,-0.537557321368362,1,True,False,False,False,False,True,False,True,False
1.0223288595072093,-1.3752185091129505,-0.3590317550307868,0.2599289544073034,1.241463585522176,1.5779671075432955,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,1.592954864926773,1.1253996963700288,1,False,True,False,True,False,False,False,False,True
-1.638484551781237,1.17764437369968,-0.5618139980425999,1.2084577318552772,-0.5614786272165512,-0.9080549579682342,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,1.5309289880572474,-0.28946698870395465,1,True,False,True,False,False,False,True,False,False
-0.23416636249011255,-0.7923634352837139,1.7267284588050045,-0.7545304995500183,1.3475190098009246,-1.2144554366307199,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,0.05480569449817009,-0.3210421219521519,1,True,True,False,False,False,True,False,True,False
0.6527714412727028,0.3449605099335645,-0.9094407003485651,-1.6546129633952522,1.1884358733828018,0.8073234793921954,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.3286505687140937,-0.7645975652006377,1,True,False,True,True,False,False,False,False,False
-0.8993697153122241,0.3549634061937383,0.901115040828337,0.8244920667800391,0.4460479034315611,-1.5696014459895098,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.6467400023106,-0.19624516673308642,1,True,False,True,False,True,False,True,False,False
-0.16025487884321127,-1.7317659725941972,0.3941594332988045,-1.1345430267967704,-0.8266171879134228,-0.0259929739398673,-0.7037222189444527,-0.4426929987636764,2.9494708952770132,1.2407034298692448,0.8863308303479636,1,True,True,False,False,False,True,False,True,False
1.4657977613886168,0.321646404427022,-0.7645962410544129,-1.2803890837880982,-0.031201505822807857,1.058014780116047,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.09609308057246614,-0.6773900543246641,0,True,True,False,False,False,False,False,False,True
0.06147957209749257,-1.3046939489970781,-1.0687696055721325,0.7884923904846804,-1.6220328700040376,0.23398318977375696,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.9639013823470344,1.3524399402023046,1,False,False,True,False,True,False,False,True,False
0.20930253939129514,-0.4220638165689843,-0.37351620096020205,0.8618103844691111,-0.2963400665196795,-1.061255197299477,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-1.7295954646960108,0.12552047684378123,1,False,False,False,False,False,True,False,True,False
1.3179747940948143,1.6120248943207933,0.2637994199340675,-1.52748771330094,-1.7280882942827864,-0.019029326697537822,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.2661618121664378,-0.7570796763320193,1,False,True,False,False,False,True,False,False,False
0.2832140230381964,0.7286346782022041,-0.09831172830131292,1.037361050521255,1.559629858358422,1.4920821248879017,2.1190704763802675,-0.4426929987636764,-0.30457907744696433,0.31633271264206425,-0.23834534439734945,1,False,False,True,False,False,False,False,False,False
-0.603723780724619,0.6523705117568214,-0.3880006468896173,1.34142805323044,0.7111864641284328,0.433607744053861,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-0.9149272311858271,-0.15865572238999434,1,True,False,True,False,False,True,True,False,False
-0.6776352643715202,-0.41542526510552263,1.625337337299098,-1.1091468155278814,0.18090934273468945,0.7957174006549802,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-0.5427719699686749,-0.5616145657479409,0,False,False,False,False,False,False,False,False,False
1.6875322123293208,-0.6568614642931812,0.37967498736938926,-0.28382288998942345,0.7642141762678071,-0.5459453013671154,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.0524024955906706,-0.17669865567467852,1,False,False,False,False,False,False,False,True,False
1.4657977613886168,-0.4368951931963438,0.292768311792898,0.6802509489176685,-0.7735894757740485,-1.058933981552034,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.2756903956872113,0.06988809921600504,1,False,False,False,False,False,False,False,True,False
-1.5645730681343357,-0.6238733448925446,-1.0253162677838867,0.2966259154544355,-1.0387280364709202,-0.8268124068077268,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.6034092078038079,0.0398165437415314,1,True,True,False,False,False,False,False,False,True
0.9484173758603079,-0.9853369907052649,-1.4019118619486826,-0.7419292196703156,1.6656852826371706,0.141134559876034,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,0.10664821844881836,-0.21729525556521798,1,False,False,True,False,False,True,False,True,False
-1.2689271335467305,1.4119718414486664,-0.837018470701489,0.6221178803117695,-0.4023954907984281,-0.7409274241523331,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,1.079621301879731,-0.41727109947046753,1,True,False,True,False,True,False,True,False,False
-0.23416636249011255,-1.522445745495645,-1.575725213101665,-1.1665867789109885,-1.2508388850284173,0.1713103645927941,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.6609981776119986,-0.006794367243902636,1,False,False,True,False,True,False,True,False,False
-1.121104166252928,1.4997371460441418,-0.6776895654779216,-1.4851456017759135,0.49907561557093544,0.7492930857061185,3.5304668240426276,-0.4426929987636764,-0.30457907744696433,-0.876045338222841,-0.749561787463401,0,True,False,False,True,False,False,False,False,False
1.0962403431541106,1.3435448199786806,-0.025889498654236835,1.2186300088084723,1.3475190098009246,0.8421417156038415,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.3791955483510057,-0.3135242330835335,1,True,False,True,False,False,False,False,False,True
-0.4559008134308164,1.447371764867221,0.9300839326871675,-0.28226044273844647,-1.6220328700040376,-1.1424977484599845,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.3752095264853303,-0.5616145657479409,0,False,True,False,False,False,True,False,True,False
-1.4906615844874342,1.269395245338907,-0.46042287653669334,0.7247740779829576,-1.515977445725289,0.8978508935424753,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.2505149978306471,-0.3826888106748228,0,True,False,False,False,False,True,False,False,False
0.06147957209749257,-1.5974820844409967,-0.44593843060727817,-1.462243176132748,0.18090934273468945,0.6262686510916359,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.1472017348868253,-0.292474144251402,1,True,False,False,True,False,False,False,True,False
-0.7515467480184215,-1.7170271702624749,-0.9384095922073955,1.6943008090347875,0.9763250248253044,-1.6740561546244481,3.5304668240426276,-0.4426929987636764,-0.30457907744696433,-0.009534580762009226,7.598302012250475,1,False,False,False,False,True,False,True,False,False
-1.121104166252928,0.775625877900814,0.4810661088752958,-1.7471874405745145,1.718712994776545,-1.511571052303433,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,0.4033540921306522,-0.7871512318064929,1,False,False,False,False,False,True,True,False,False
0.13539105574439386,-0.3549036012498241,1.7267284588050045,0.5417894230487691,1.559629858358422,0.533420021193913,2.1190704763802675,-0.4426929987636764,-0.30457907744696433,-1.2259823748897154,-0.02032656720741574,1,False,True,False,True,False,False,False,False,True
-1.638484551781237,-1.4095854982854472,-1.6046941049604955,0.26213853206227394,-1.4099220214465404,-0.3788177675512141,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,0.8532731392737763,1.2532038071365417,1,True,False,True,False,True,False,False,True,False
-0.30807784613701383,-1.3457798831003005,-1.56124076717225,-1.7035705727100818,1.0293527369646787,-1.2074917893883905,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.6309109985334973,-0.7224973875363747,1,True,True,False,False,False,True,False,True,False
0.2832140230381964,0.6534935841328419,0.27828386586348275,-0.8559899587561245,-1.4629497335859147,-1.5603165829997374,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-0.07433773570031924,-0.6067218989596512,0,True,False,True,False,False,False,True,False,False
1.6875322123293208,0.9349413683611957,-0.09831172830131292,-1.1854657113211435,-1.4099220214465404,-1.1610674744395293,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.5920291055705116,-0.6849079431932827,1,False,True,False,True,False,False,False,False,True
-1.2689271335467305,-0.1991034978579839,0.6693639059576936,0.2972103529237042,0.5521033277103098,1.6174277752498274,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.6286876948634994,-0.16467003348488907,1,True,False,False,False,False,True,False,False,False
1.4657977613886168,-0.21322107794266662,0.5245194466635414,1.273458463166206,-0.8266171879134228,0.8166083423819679,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.6249846574384532,0.13905267680729436,1,True,False,False,True,False,False,False,False,True
-1.1950156498998292,-1.0209050095553716,-1.6191785508899108,1.573629448276321,1.082380449104053,0.12256483389648941,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.5836972713641573,1.1374283185598182,1,True,True,False,True,False,False,False,False,False
1.6875322123293208,-0.6101577321441816,1.1908039594166415,-0.9076997879053768,-0.24331235438030516,1.561718597311194,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,0.6820076583653857,-0.4473426549449411,1,True,True,False,True,False,False,False,False,False
0.8005944085665054,-1.5682018091972,1.4080706483578698,0.057444010421019966,-0.4554232029378025,0.44057139129619005,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.0940616666224414,1.8456134499836716,1,True,False,True,False,False,False,True,False,False
-0.7515467480184215,0.15933199402112802,0.7997239193224306,0.5433720713564907,1.559629858358422,0.8096446951396388,2.1190704763802675,-0.4426929987636764,-0.30457907744696433,-0.48583776955858826,-0.20977736669659952,1,True,True,False,False,True,False,False,False,False
-0.5298122970777177,1.6400383634137643,-1.2136140648662848,1.1273184459698349,-1.0917557486102945,-0.7316425611625609,2.1190704763802675,-0.4426929987636764,-0.30457907744696433,0.013609403144530087,-0.3661494551638623,0,True,True,False,False,True,False,False,True,False
0.8745058922134067,1.2199581353029334,0.07550162285166968,1.164957890802331,-0.08422921796218219,0.33379546691380896,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.6903394925717398,-0.3029991886674677,1,False,False,True,False,False,True,True,False,False
1.1701518268010118,-0.48718983354979933,-1.0108318218544716,-0.7973051923246466,-0.34936777865905383,-1.2167766523781627,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,1.1740487562184116,-0.43681761052887536,1,False,False,True,False,False,False,False,False,True
-1.4906615844874342,1.40983776031766,-0.18521840387780422,-0.7903156266909851,0.9232973126859301,-0.30686007938047877,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-1.4620510107364164,-0.6382970322078485,0,False,False,True,False,True,False,False,False,True
-1.638484551781237,1.2736512267725464,-1.6046941049604955,0.4321896345627178,0.02182620631656647,-1.5997772507062697,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.5301831239384878,-0.4308032994339806,1,True,True,False,False,False,True,False,False,False
-1.3428386171936317,1.3713853213087503,1.6398217832285131,1.3862005608583015,-0.2963400665196795,-0.961442920159425,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-0.09424156185994303,-0.29097056647767827,1,True,False,True,False,False,True,False,True,False
1.3179747940948143,0.17706728013268802,0.9880217164048284,1.2408044998206655,-0.19028464224093083,-1.4558618743647993,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.3255903062046801,-0.041376656039547356,1,False,False,False,True,False,False,False,False,True
-1.4906615844874342,1.0794766416733856,1.161835067557811,1.5399703082106915,-1.3038665971677916,-0.36489047306655553,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.01638668121331491,-0.2142881000177706,1,True,False,False,False,False,False,False,False,False
0.3571255066850977,1.2075702328472628,-0.7645962410544129,1.0578713924105843,-1.0917557486102945,1.2204998824370623,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.1845030990954465,-0.3195385441784282,1,False,False,False,False,True,False,False,False,True
-0.4559008134308164,-0.21197132495156354,-0.967378484066226,-1.5336734161937957,1.6126575704977963,-0.3997087092782017,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.0357388271779624,-0.7179866542152037,0,True,True,False,False,False,False,False,True,False
0.13539105574439386,0.5390595738968106,-0.5473295521131847,-0.8432639895951356,0.23393705487406377,1.1787179989830872,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.1090537115601282,-0.5946932767698618,0,True,False,False,False,False,False,False,False,False
1.4657977613886168,0.8999385399476113,-0.14176506608955858,-0.3498692001339306,-0.6145063393559255,0.5705594731530022,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.090821508875526,-0.5285358547260198,0,False,True,False,False,True,False,False,True,False
0.7266829249196041,1.5687464111103726,1.5529151076520218,-0.005677326024489287,-0.1372569301015565,0.05757079296808355,-0.7037222189444527,-0.4426929987636764,2.9494708952770132,-1.5939717190036904,-0.5270322769522962,1,False,True,False,False,True,False,False,False,False
-1.0471926826060267,1.5889909478668374,0.36519054143997404,0.8897972071184652,0.4460479034315611,-0.8918064477361329,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-0.4511217936987793,-0.396221010638336,0,False,False,False,False,False,False,False,True,False
0.8745058922134067,0.053290574534317056,1.5673995535814371,0.9857027688961099,1.5066021462190478,1.4944033406353443,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.662477911367047,-0.06242674487167883,1,False,False,True,False,False,True,False,False,True
-0.7515467480184215,-0.8241310356813434,-0.967378484066226,1.4215475340443575,1.6126575704977963,-1.5278195625355344,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.20385295085628322,0.7224408530120824,1,False,True,False,False,False,False,False,False,True
0.5049484739789003,-0.5055097994232789,0.5245194466635414,-0.874048310309547,-1.3038665971677916,0.6819778290302697,2.1190704763802675,-0.4426929987636764,-0.30457907744696433,-1.497692745952487,-0.4593712771347305,0,True,False,False,False,True,False,False,True,False
-0.6776352643715202,1.6343328634036993,-0.08382728237189771,-0.6613472043157611,0.5521033277103098,0.4475350385385195,0.7076741287179075,1.7999260425923338,-0.30457907744696433,-0.2298653075522634,-0.6292755655655063,0,True,True,False,False,False,False,False,False,True
-1.1950156498998292,1.7147921071408547,-0.8225340247720738,-0.28406251631770524,1.559629858358422,-0.17919321327111007,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.653592102761906,-0.5781539212589013,1,True,False,True,False,True,False,False,False,True
-0.7515467480184215,-0.6080065978534526,0.3362216495811436,-0.12475419647645296,0.33999247915281244,-0.8802003689989175,2.1190704763802675,1.7999260425923338,-0.30457907744696433,-1.7147833149958256,-0.13760563355786287,1,False,False,True,False,False,True,False,False,False
-0.08634339519630999,0.9773769382481824,-1.4598496456663435,-0.11716277866943249,0.39302019129218674,-0.2163326652301988,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-0.47565441663971103,-0.4939535659303752,0,False,False,False,False,False,False,False,True,False
1.1701518268010118,1.0663822511720622,0.06101717692225447,1.6268759509144965,0.8702696005465557,1.3226333753245574,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,0.588043083704836,-0.19774874450681007,1,False,True,False,False,False,True,False,False,False
-0.23416636249011255,-0.7286942453763484,-0.4893917683955238,0.8147656062515543,-0.7205617636346742,1.1972877249626317,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-1.1972838348456065,0.33902852071254386,1,False,True,False,False,False,False,False,False,True
-0.603723780724619,1.3146445865801315,-0.7211429032661673,-1.2448352239174498,0.4460479034315611,1.561718597311194,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.1978355150405832,-0.7074616097991379,0,False,True,False,False,False,False,False,False,True
1.5397092450355183,0.2297688521727124,-1.0542851596427172,1.079705948398936,-0.031201505822807857,-0.6434363627597242,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.8529013543163018,-0.0985126114410472,1,False,True,False,False,True,False,True,False,False
-0.4559008134308164,-1.6725232957176976,1.1473506216283957,0.797722880240675,1.559629858358422,-0.36721168881399857,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.9755644690209601,4.379141998708073,1,True,False,False,True,False,False,False,True,False
1.6875322123293208,-1.6008634823974315,-0.170733957948389,-1.4481233340563755,1.241463585522176,-1.6508439971500173,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,1.3578119884363338,-0.26540974432437575,1,True,False,True,False,True,False,False,True,False
-0.012431911549408706,-1.591469627555924,0.8142083652518458,0.5844394265421111,1.6656852826371706,1.56636102880608,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.043144902028055,2.8319604695464062,1,True,False,False,False,False,False,False,False,False
0.13539105574439386,0.41829153290665066,1.1763195134872262,-0.053204839839427774,0.9763250248253044,-0.5691574588415458,-0.7037222189444527,-0.4426929987636764,2.9494708952770132,-0.44186420013616345,-0.40824963282812543,1,True,True,False,True,False,False,False,True,False
0.06147957209749257,-0.5598509109623527,-1.4453651997369281,-0.8940800961304763,-1.4629497335859147,-0.30918129512792175,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-1.1602534605951438,-0.4548605438135595,0,True,True,False,True,False,False,False,False,False
1.5397092450355183,1.5901188925742071,-1.1991296189368694,-1.7424283502407316,-1.4099220214465404,1.4456578099390405,0.7076741287179075,-0.4426929987636764,2.9494708952770132,-0.76356557643706,-0.7886548095802166,1,False,False,True,False,False,True,False,False,True
1.244063310447913,0.19964809977115638,1.2052884053460566,0.8524259487289588,-1.3038665971677916,0.11792240240160337,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-0.7316268786460357,-0.14512352242648124,1,False,True,False,False,False,False,True,False,False
0.3571255066850977,1.6628603634540244,0.14792385249874576,0.28314345154776627,1.4535744340796732,0.25487413150074456,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.6145183200789467,-0.49244998815665153,0,False,False,False,False,True,False,False,False,True
-0.6776352643715202,-1.5648350282348134,1.0459595001224893,-0.711163010248158,0.02182620631656647,-1.1030370807534524,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,0.47648908127531636,0.729958741880701,1,False,False,False,True,False,False,False,False,False
1.5397092450355183,-1.452471758822247,1.364617310569624,-1.299945099893282,0.0748539184559408,0.020431341008994377,-0.7037222189444527,1.7999260425923338,2.9494708952770132,0.8287405163328446,-0.2669133220980994,1,False,False,True,True,False,False,False,False,False
-1.7123960354281382,1.4870544675418367,-1.2136140648662848,-1.4777213651281593,-0.7205617636346742,1.4804760461506863,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.023792756063407333,-0.7480582096896773,0,False,False,False,False,True,False,True,False,False
0.06147957209749257,1.4864892771053144,0.19137719028699143,-0.38407098237901205,1.2944912976615504,0.2293407582788709,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,0.37048963498336634,-0.579657499032625,1,True,False,False,False,True,False,False,False,True
-1.2689271335467305,-0.6524982915698564,-0.8080495788426586,-0.5430943976613479,1.400546721940299,-0.8268124068077268,4.941863171704988,-0.4426929987636764,-0.30457907744696433,1.0745296254202923,-0.2849562553827836,1,False,False,False,True,False,False,False,True,False
-1.121104166252928,-0.07793592569717897,-1.633662996819326,0.8867761042528892,1.082380449104053,-1.6067408979485986,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,1.7211725357690006,-0.038369500492099924,1,False,False,False,False,True,False,True,False,False
-0.012431911549408706,-0.07341196603932637,1.1328661756989806,1.1552223746277195,0.0748539184559408,-0.5459453013671154,2.1190704763802675,-0.4426929987636764,2.9494708952770132,-0.16413639325769167,0.03530581042036032,1,False,True,False,False,False,True,False,True,False
-1.7123960354281382,-0.25976645932281295,0.0030793932045936,1.1834732041910816,0.7111864641284328,0.2780862889751752,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.5017675683350082,0.1375490990335707,1,False,False,False,True,False,False,False,False,True
1.4657977613886168,1.2223821201492249,-1.4163963078780977,-1.4571267360710332,0.6581587519890584,-1.5672802302420665,-0.7037222189444527,1.7999260425923338,-0.30457907744696433,-0.046564955012471994,-0.7405403208210588,0,True,False,True,False,False,True,True,False,False
-1.1950156498998292,1.7170601773839678,1.1908039594166415,1.6329439304077022,-1.5690051578646633,0.40807437083198733,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.9657529010595575,-0.3029991886674677,1,True,False,True,False,False,False,False,False,True
-0.012431911549408706,0.01432166840237835,-1.0687696055721325,0.3774768138401434,-1.2508388850284173,0.10631632366438784,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,0.24088332510674632,-0.21128094447032325,1,False,False,False,False,False,True,False,False,True
-0.9732811989591253,-1.0325596261429681,0.698332797816524,1.4175776780999447,0.33999247915281244,1.0115904651671859,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.3198558548296089,1.0712708965159763,1,True,False,True,False,True,False,False,True,False
-0.5298122970777177,1.0144261458284853,1.0025061623342435,0.8198500032577428,1.1354081612434272,-1.6160257609383712,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-0.19144629426740822,-0.33006358859449403,1,True,False,False,True,False,False,False,True,False
-1.1950156498998292,1.664775189674311,-0.14176506608955858,0.3904988329706665,0.33999247915281244,1.0023056021774137,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,0.6667326289870695,-0.47741421041941473,1,False,False,True,False,False,True,False,True,False
0.8005944085665054,-1.1741252134977416,-1.0687696055721325,-1.42055307112886,-0.5614786272165512,0.09703146067461575,0.7076741287179075,-0.4426929987636764,-0.30457907744696433,-0.13034617675414442,-0.5435716324632567,0,False,False,True,False,True,False,False,False,True
0.8005944085665054,-1.4043038911027739,1.3356484187107935,-1.638186021321004,-0.9857003243315458,-0.42524208250007534,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,1.2263541598471903,-0.650325654397638,1,False,False,False,False,True,False,False,False,False
0.6527714412727028,-0.6563888481522961,-1.3294896323016063,0.4800431516382257,-1.515977445725289,1.6452823642191445,-0.7037222189444527,4.042545083948344,2.9494708952770132,1.7031202283219,0.13604552125984706,1,False,False,False,False,False,True,False,False,True
-1.416750100840533,0.07257282584928923,-0.47490732246610856,-1.3682114365152138,0.33999247915281244,-1.158746258692086,-0.7037222189444527,-0.4426929987636764,-0.30457907744696433,-0.904280998588819,-0.6849079431932827,0,False,True,False,True,False,False,False,False,False
